9,0,1.29231,2.88341,0.232733,0.52249,285,358,0.796089
9,1,1.28605,3.1176,0.329675,0.495513,281,358,0.784916
9,2,1.23195,3.23096,0.171312,0.503769,291,358,0.812849
9,3,1.29209,2.60196,0.156249,0.487006,290,358,0.810056
9,4,1.26804,3.3116,0.157533,0.521776,292,358,0.815642
9,5,1.24012,3.56226,0.129569,0.517199,291,358,0.812849
9,6,1.28393,3.25203,0.181646,0.534736,278,357,0.778711
9,7,1.24609,3.21476,0.263294,0.502144,289,357,0.809524
9,8,1.23583,3.62573,0.245112,0.512853,292,357,0.817927
9,9,1.22583,2.51208,0.18397,0.498067,284,357,0.795518
